,business_id,name,address,city,state,postal_code,latitude,longitude,stars,review_count,is_open,categories,attributes.GoodForKids,attributes.RestaurantsReservations,attributes.Caters,attributes.NoiseLevel,attributes.RestaurantsTableService,attributes.RestaurantsTakeOut,attributes.RestaurantsPriceRange2,attributes.OutdoorSeating,attributes.BikeParking,attributes.HasTV,attributes.WiFi,attributes.Alcohol,attributes.RestaurantsAttire,attributes.RestaurantsGoodForGroups,attributes.RestaurantsDelivery,attributes.GoodForMeal.dessert,attributes.GoodForMeal.latenight,attributes.GoodForMeal.lunch,attributes.GoodForMeal.dinner,attributes.GoodForMeal.brunch,attributes.GoodForMeal.breakfast,attributes.BusinessParking.garage,attributes.BusinessParking.street,attributes.BusinessParking.validated,attributes.BusinessParking.lot,attributes.BusinessParking.valet,attributes.Ambience.romantic,attributes.Ambience.intimate,attributes.Ambience.classy,attributes.Ambience.hipster,attributes.Ambience.divey,attributes.Ambience.touristy,attributes.Ambience.trendy,attributes.Ambience.upscale,attributes.Ambience.casual,attributes.BusinessAcceptsCreditCards,attributes.BusinessAcceptsBitcoin,attributes.ByAppointmentOnly,attributes.AcceptsInsurance,attributes.GoodForDancing,attributes.CoatCheck,attributes.HappyHour,attributes.Music.dj,attributes.Music.background_music,attributes.Music.no_music,attributes.Music.jukebox,attributes.Music.live,attributes.Music.video,attributes.Music.karaoke,attributes.BestNights.monday,attributes.BestNights.tuesday,attributes.BestNights.friday,attributes.BestNights.wednesday,attributes.BestNights.thursday,attributes.BestNights.sunday,attributes.BestNights.saturday,attributes.Ambience,attributes.BusinessParking,attributes.DogsAllowed,attributes.BYOBCorkage,attributes.DriveThru,attributes.Smoking,attributes.AgesAllowed,attributes.Corkage,attributes.BYOB,attributes.GoodForMeal,attributes.Music,attributes.DietaryRestrictions.dairy-free,attributes.DietaryRestrictions.gluten-free,attributes.DietaryRestrictions.vegan,attributes.DietaryRestrictions.kosher,attributes.DietaryRestrictions.halal,attributes.DietaryRestrictions.soy-free,attributes.DietaryRestrictions.vegetarian,attributes.BestNights,attributes.Open24Hours,attributes.DietaryRestrictions,attributes.RestaurantsCounterService
15211,jWHr_b19C1SjRvfI9jbdmQ,Taqueria El Tizon Grill 2,"4912 S Eastern Ave, Ste 1",Las Vegas,NV,89119,36.0997437,-115.1179817,3.5,82,1,Restaurants,True,False,True,average,,True,1,False,True,True,no,none,casual,True,False,False,False,True,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15217,UGiMMw54qYxac0eE_cBbaA,Sammy's Beach Bar & Grill,5757 Wayne Newton Blvd,Las Vegas,NV,89169,36.0826883675,-115.148259147,2.5,222,1,"Bars,Restaurants",True,False,False,average,,True,2,False,False,True,no,full_bar,casual,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,True,,,,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,
15246,0Yeb_P24sj6MwG2qmuehkA,Till's Bar,344 E Desert Inn Rd,Las Vegas,NV,89109,36.1299495427,-115.1610280035,4.5,50,1,"Bars,Restaurants",True,False,True,average,True,True,1,True,True,True,free,full_bar,casual,True,False,False,False,True,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,True,False,,,,,True,False,False,False,False,False,False,False,,,,,,,,,,False,,,outdoor,,,,,,,,,,,,,,,,
15256,lqEbAO2I1q4ttg2LvMStqQ,Ruby Tuesday,1220 N Town Ctr Dr,Las Vegas,NV,89144,36.183143,-115.308819,4.0,13,0,Restaurants,True,True,,,,True,2,False,,,,full_bar,casual,True,False,,,,,,,False,False,False,True,False,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15263,nC88cvlUf-KWBlM_tLRCYA,Jackpot Joanie's,4012 South Rainbow Blvd,Las Vegas,NV,89103,36.1161226039,-115.2422954077,2.5,5,1,"Restaurants,Bars",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15270,67OIG-1s4IAXb-YXNk6ZJg,Charlie's Las Vegas,"5012 Arville St, Ste 4",Las Vegas,NV,89118,36.098767,-115.198471,3.0,69,1,Bars,,False,,loud,,,1,False,False,True,no,full_bar,,True,,,,,,,,False,True,False,True,False,False,False,False,False,True,False,False,False,True,True,,,,True,,,False,False,False,False,False,False,False,False,False,False,True,False,True,True,,,,,,,21plus,,,,,,,,,,,,,,,
15298,11y02mqvQyJf0R8LImw3xA,Tacos El Guero Nayarit,2219 Fremont St,Las Vegas,NV,89101,36.1600746,-115.1186929,4.5,3,0,"Restaurants,Food",,False,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15308,DIB8aZ0EVaPnbpU27-lEsA,My Buddy's Greek Cafe,"3650 S Jones Blvd, Ste 4",Las Vegas,NV,89103,36.1230052,-115.2241009,4.5,23,0,"Delis,Coffee & Tea,Cafes,Food,Restaurants,Specialty Food",True,False,True,average,,True,1,False,,False,no,none,casual,True,False,,,,,,,False,False,False,True,False,False,False,False,False,True,False,False,False,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15319,RG6Un-S8lH4mhxGnDvTzVw,Ebar,3200 Las Vegas Blvd S,Las Vegas,NV,89109,36.1281773307,-115.1729674064,4.0,35,1,"Coffee & Tea,Coffeeshops,Food",,,False,quiet,,True,2,False,False,False,free,none,,True,,,,,,,,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15338,ANfmkeFbBgNRc4AN1bpFaw,Design & Dine,3175 N Rainbow Blvd,Las Vegas,NV,89108,36.2156072,-115.2439415,4.0,57,0,"Cafes,Restaurants",True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15352,9edPSkfXKsJmkZYIaOmA7Q,Las Vegas South Premium Outlets,7400 Las Vegas Blvd S,Las Vegas,NV,89123,36.0539333477,-115.168928254,3.5,462,1,Restaurants,True,False,,average,,True,2,False,True,,,,casual,True,False,,,,,,,False,False,False,True,False,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15401,isw3cS3hOKdKeBgi3lF3-A,Eureka!,520 E Fremont St,Las Vegas,NV,89101,36.1689261,-115.1395913,4.5,231,1,"Breakfast & Brunch,Restaurants,Cocktail Bars,Bars",False,False,False,average,True,True,2,True,True,True,free,full_bar,casual,True,True,True,True,True,True,True,True,True,True,False,False,True,False,False,False,True,False,False,True,False,True,True,False,,,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,True,,,True,,,no,,,,,,,,,,,,,,,,
15446,VSjzy2RF0ojIVCSyEoTnXA,Starbucks,160 E Flamingo Rd,Las Vegas,NV,89109,36.114911,-115.166336,3.0,39,1,"Coffee & Tea,Food",,,,,,True,2,False,False,,free,,,,,,,,,,,False,False,False,True,False,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15450,kI8QJj4lRppDTOwh0JBY9w,Freddie's Nutrition,"9701 W Flamingo Rd, Ste 2",Las Vegas,NV,89147,36.1145313,-115.3044552,4.5,38,0,"Specialty Food,Food",,,,,,,2,,True,,,,,,,,,,,,,False,False,False,True,False,,,,,,,,,,True,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15454,ZxR9HNk0b7ZIq8kMiDEIDw,Hard Rock Cafe,4475 Paradise Rd,Las Vegas,NV,89109,36.1084453,-115.1526346,3.5,167,0,"Burgers,Restaurants",True,True,True,average,,True,2,True,True,True,free,full_bar,casual,True,False,,,,,,,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15516,WhYep5bRqXpaejOTH6ukbw,Subwich Alley,"9010 W Flamingo Rd, Ste A",Las Vegas,NV,89147,36.1155109,-115.2885083,5.0,7,0,"Burgers,Restaurants,Sandwiches",True,False,True,quiet,True,True,1,False,True,True,paid,none,casual,True,False,False,False,True,False,False,False,,,,,,False,False,False,False,False,False,False,False,False,True,,,,,,,,,,,,,,,,,,,,,,,False,,False,,,,,,,,,,,,,,,,,
15562,296PZdxSrtH08EUwCsOKMw,Michael's Gourmet Room,9777 S Las Vegas Blvd,Las Vegas,NV,89183,36.011478,-115.174141,4.5,165,1,"Restaurants,Seafood,Steakhouses",False,True,False,quiet,True,False,4,False,False,False,no,full_bar,dressy,True,False,False,False,False,True,False,False,True,False,False,False,True,True,True,False,False,False,False,False,True,False,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15628,LA9j7bDQLkDmLspdHwL3Bg,Roberto's Taco Shop,"241 N Nellis Blvd, Ste 101",Las Vegas,NV,89110,36.1657843,-115.0626811,4.0,17,1,"Food,Restaurants",True,False,True,,,True,1,False,True,False,no,none,casual,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15643,2mdF-c66TY3eSyTVI4GhQg,Hexx Chocolate,3655 S Las Vegas Blvd,Las Vegas,NV,89109,36.111924253,-115.1726626977,4.0,163,0,"Specialty Food,Ice Cream & Frozen Yogurt,Desserts,Candy Stores,Chocolatiers & Shops,Food",,,False,,,False,2,,False,,no,none,,,False,False,False,False,False,False,False,True,False,False,False,True,,,,,,,,,,True,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15662,RBVtuVodydOMkNr-RVTVYA,Jack In The Box,780 E Flamingo Rd,Las Vegas,NV,89119,36.114968,-115.146867,2.5,47,1,"Burgers,Restaurants,Fast Food",True,False,False,average,,True,1,False,True,False,no,none,casual,True,False,True,True,True,True,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,,,,,,,,,,,,,,,,,,,,,,,,yes_free,,,,False,,,,,,,,,,,,,,
15665,sSfK-cMiMVw4-zzwl9D9oA,Delta Soul,"4300 Meadows Ln, Ste 5040, Meadows Mall",Las Vegas,NV,89107,36.1725082,-115.1964086,5.0,4,1,"Soul Food,Restaurants",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15675,pvLUYFU0zF7ADbK0sPkslg,Arby's,6010 W Flamingo Rd,Las Vegas,NV,89103,36.114953,-115.223163,2.5,23,1,"Fast Food,Restaurants,Sandwiches",True,False,False,quiet,,True,1,False,False,False,no,none,casual,True,False,,,,,,,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15676,DzNk7Chv42gNobL3Wqqt_w,40/40 Club,"3265 Las Vegas Blvd S, Ste 101",Las Vegas,NV,89136,36.175,-115.136389,2.0,36,0,Bars,,,,,,,3,True,,,,full_bar,,True,,,,,,,,False,False,False,False,False,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15704,8REOSFVMO-E1VrmLvY49Tg,Home-Made Ice Cream,3315 S Valley View Blvd,Las Vegas,NV,89102,36.130093,-115.190646,3.0,12,1,"Desserts,Ice Cream & Frozen Yogurt,Food,Restaurants",True,False,False,quiet,False,True,1,False,True,False,free,none,casual,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,
15723,aYTiyhUbc6uL7jSAXGKhrA,Gelato Messina,"2010 Festival Park Dr, Ste 130",Las Vegas,NV,89135,36.1494807796,-115.3328211188,4.5,210,0,"Ice Cream & Frozen Yogurt,Desserts,Patisserie/Cake Shop,Gelato,Food",,,False,,,True,1,,True,,free,none,,,,,,,,,,True,True,False,False,False,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15770,9pAjLSoHs95m5D3nP3nY5Q,Subway,"5130 S Fort Apache Rd, Ste 210",Las Vegas,NV,89148,36.0957458,-115.2967171,2.5,17,0,"Restaurants,Sandwiches,Fast Food",True,False,True,average,False,True,1,False,False,False,no,none,casual,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,
15785,2pcrNqDnsFd6UCelOriVlw,Taco Bell,3221 North Rancho Dr,Las Vegas,NV,89108,36.217635,-115.212381,2.5,14,1,"Fast Food,Restaurants",True,False,,,,True,1,False,True,False,no,none,casual,True,False,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15786,oC_DakWWVF2rgjA4dl1hTQ,Chicken and Grill,4016 N Tenaya Ave,Las Vegas,NV,89129,36.2336314513,-115.250946029,3.5,6,0,"Restaurants,Fast Food",True,False,,very_loud,,True,1,False,,True,,none,casual,True,False,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15794,EMrghF81px-wnNqEYqA0Kw,Panera Bread,740 S Rampart Blvd,Las Vegas,NV,89145,36.1632788522,-115.2891616524,3.0,169,1,"Breakfast & Brunch,Soup,Food,Sandwiches,Restaurants,Bagels,Salad",True,False,True,average,False,True,1,True,True,False,free,none,casual,True,False,False,False,True,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15845,jdAdf7keZac1idbgNKG2pw,Steiner's,8410 W Cheyenne Ave,Las Vegas,NV,89129,36.2190603,-115.2769519,4.0,131,1,"Pubs,Restaurants,Bars",False,True,False,average,True,True,2,False,True,True,free,full_bar,casual,True,False,False,True,True,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,,,,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,True,,,,,,yes,,,,,,,,,,,,,,,,
15858,coVhQD_EAnCof_a8sGM03g,Provence Bakery,5115 Spring Mountain Rd,Las Vegas,NV,89146,36.125587,-115.211199,2.0,8,0,"Food,Bakeries",,,,,,,1,,,,,,,,,,,,,,,False,False,False,True,False,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15870,vx4YAA02Qz6khRD1fZ1MFA,Ping Pang Pong,4000 W Flamingo Rd,Las Vegas,NV,89103,36.116901,-115.193512,3.5,1005,1,"Seafood,Dim Sum,Restaurants",True,False,False,loud,True,True,2,False,False,False,free,beer_and_wine,casual,True,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15877,5n2dA_QqO4c_7pSK0Of6AQ,Fatburger,2845 S Nellis Blvd,Las Vegas,NV,89121,36.1378642,-115.0659472,2.5,51,1,"Restaurants,Food,Fast Food,Burgers",True,False,False,average,,True,2,True,True,False,no,none,casual,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15891,mAplaiZdCO9mN-lXXTeU5Q,Quiznos,365 Lewis Ave,Las Vegas,NV,89101,36.1663944,-115.1444854,2.5,7,0,"Fast Food,Restaurants,Delis,Sandwiches,Food",True,True,True,average,,True,1,True,,False,no,none,casual,True,True,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15895,S4xzKrDov_QbC5zNyTOEyw,Grape Vegas,"6599 Las Vegas Blvd, Bldg P, Ste B150",Las Vegas,NV,89119,36.0686142,-115.1776615,3.5,26,0,"Wine Bars,Restaurants,Bars",False,True,,average,,False,2,True,False,True,,full_bar,casual,True,False,,,,,,,True,False,False,False,True,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15897,kYSaEXh2kQaGHsjOLSOL3g,Bodi Cafe,7980 W Sahara Ave,Las Vegas,NV,89117,36.1448368,-115.2651803,4.5,10,1,"Juice Bars & Smoothies,Food,Specialty Food",,,,,,True,1,,True,,free,,,,,,,,,,,False,False,False,True,False,,,,,,,,,,True,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15900,sjO0HUb3VdYGQdHxrTnKUw,Del Taco,4380 N Nellis Blvd,Las Vegas,NV,89115,36.24,-115.0614035,1.5,4,1,Restaurants,True,False,,,,True,2,,,,,,casual,,False,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15921,WP0M2cpWzhsMwk7kPtreRA,Viva Mercado's,3553 S Rainbow Blvd,Las Vegas,NV,89103,36.1248420622,-115.2434921265,4.0,124,0,Restaurants,True,True,True,average,,True,2,True,,False,no,full_bar,casual,True,True,,,,,,,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15965,E96XW5-Me9nnBIkpg0nNBA,Blue Ribbon Brasserie - Las  Vegas,"3708 Las Vegas Blvd S, Level 3, Boulevard Tower",Las Vegas,NV,89109,36.1099462,-115.1753911,4.0,115,1,"Cocktail Bars,Restaurants,Seafood,Comfort Food,Bars",False,True,,,True,True,3,False,False,False,no,full_bar,dressy,True,False,False,False,False,True,False,False,False,False,False,True,False,True,True,True,False,False,False,True,True,True,True,,,,False,False,True,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15966,ZMcvBaSEtMrieTYpPBIzVQ,Don Tortaco Mexican Grill,"10 N Eastern Ave, Ste 110",Las Vegas,NV,89101,36.1600769108,-115.1175435608,4.0,4,1,Restaurants,True,,,average,,True,1,False,,True,,none,casual,True,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15968,5JxlZaqCnk1MnbgRirs40Q,Cabo Mexican Restaurant,"Red Rock Casino Resort & Spa, 11014 W Charleston Blvd",Las Vegas,NV,89135,36.1183433533,-115.3388214111,3.5,54,0,Restaurants,True,False,False,average,,True,2,False,,True,no,full_bar,casual,True,False,,,,,,,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16029,mDmIiRv_KDCDMdidviGgoQ,Aromatherapy Garden,440 S Rampart Blvd,Las Vegas,NV,89145,36.166572,-115.2862549,5.0,4,1,Food,,,,,,True,2,,True,,,none,,,True,,,,,,,False,False,False,False,False,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16043,LDMCrFlGIFUN6L-FEFgzWg,El Pollo Loco,2400 E Lake Mead Blvd,Las Vegas,NV,89030,36.1962026,-115.1167693,3.0,14,1,"Restaurants,Fast Food",True,False,True,average,,True,1,False,False,False,no,none,casual,True,False,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16047,5EgDTPJNZsmbMG52ixnMXA,Samdae Korean BBQ,6112 W Flamingo Rd,Las Vegas,NV,89103,36.1160823641,-115.2255387604,3.0,6,0,"Food,Barbeque,Juice Bars & Smoothies,Restaurants",True,False,,,,True,2,False,False,True,,,casual,True,True,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16059,mbP_JseHO2JvFdD6sS8j0Q,Noble Roman's Pizza Slots A Fun,2880 Las Vegas Blvd S,Las Vegas,NV,89109,36.135924,-115.162907,5.0,4,1,"Restaurants,Sandwiches,Pizza",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16062,X11JfeIVH9d6qMrDqA-N7A,Scooter's Pub,6200 S Rainbow Blvd,Las Vegas,NV,89118,36.0759368,-115.2422872,4.0,177,1,"Bars,Restaurants",False,False,False,average,,True,2,False,True,True,free,full_bar,casual,True,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,,,,,,,False,False,False,True,False,False,False,False,False,True,False,False,True,True,,,,,,,,,,,,,,,,,,,,,,
16075,qTosDLjOmnDIjWnZjOfFcg,Walgreens,4875 S Fort Apache Rd,Las Vegas,NV,89147,36.100534,-115.2979731,2.5,28,1,Food,,,False,,,False,2,,True,,,,,,,,,,,,,False,False,False,True,False,,,,,,,,,,True,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16117,aC4acQbkuD7_JizCiFBuDQ,The Paiza Club,3355 Las Vegas Blvd S,Las Vegas,NV,89109,36.1226902,-115.1701939,5.0,15,1,Restaurants,False,True,,quiet,,False,4,False,False,True,,full_bar,casual,True,False,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16134,fp1AV66Uq9mo_9ZhZIIpcQ,Pizza Hut,"6415 S Fort Apache Rd, Ste 110",Las Vegas,NV,89148,36.0709692414,-115.2984465659,2.0,40,1,"Fast Food,Restaurants,Pizza",True,False,,,,True,,,,,,,,,True,False,False,False,False,False,False,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16147,qORxYunpxPCLetViuZUXSw,Short Line Express Market,6698 Sky Pointe Dr,Las Vegas,NV,89131,36.2831806,-115.269775,3.0,6,1,Food,,,,,,,2,,,,,,,,,,,,,,,False,False,False,True,False,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16187,MiJ9gWnTexnHS2Vnv0RS1A,Kabob Factory,"8150 S Maryland Pkwy, Ste 120",Las Vegas,NV,89123,36.0416591,-115.1353976,4.5,22,0,Restaurants,True,False,True,quiet,True,True,2,False,,True,no,none,casual,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16203,meMEbONCUMmY6MiamrcufA,New Granada,"6475 W Charleston Blvd, Ste 110",Las Vegas,NV,89146,36.1586808,-115.2367199,5.0,27,1,"Restaurants,Fast Food",True,False,,,,True,,False,,,,,,True,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16206,uSJN11frMmy7Pc0R6NK3hA,Sin Citys Taco China,"5115 Spring Mountain Rd, Ste 234",Las Vegas,NV,89146,36.1255374,-115.2112409,5.0,16,1,"Restaurants,Tacos",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16211,Q9afRyJmxSc1Ky8H0NEmRg,Oroweat Bakery Outlet,"655 W Craig Rd, Ste 104",Las Vegas,NV,89032,36.238438,-115.1505882,3.5,6,0,"Bakeries,Food",,,,,,False,1,,True,,,,,,False,,,,,,,False,False,False,False,False,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16223,sm-VYzJ-BYaHx2DUeLkLaA,Starbucks,221 N Rampart Blvd,Las Vegas,NV,89145,36.17604,-115.291918,4.0,9,1,"Coffee & Tea,Restaurants,Food",,,False,,,True,1,False,False,,free,,,,,,,,,,,False,False,False,False,False,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16226,Ws3AWw9WPWDdpUQjhkXcxg,Jack In the Box,3680 Blue Diamond Rd,Las Vegas,NV,89139,36.041474,-115.189188,2.0,26,1,"Restaurants,Fast Food",True,False,False,average,False,True,1,False,True,False,paid,none,casual,True,False,True,True,True,True,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,
16238,I4Nr-MVc26qWr08-S3Q1ow,Greenberg's Deli,3790 Las Vegas Blvd S,Las Vegas,NV,89136,36.1023786,-115.1745465,4.0,333,1,"Delis,Sandwiches,Pizza,Restaurants",True,False,False,average,False,True,2,False,False,False,free,beer_and_wine,casual,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16273,HykZIiaHS35N2c5_QHoClA,Manna Korean BBQ,"6475 W Charleston Blvd, Ste 140",Las Vegas,NV,89146,36.1586808,-115.2367199,4.5,110,1,"Restaurants,Soul Food,Bubble Tea,Barbeque,Food",True,False,True,average,,True,1,True,True,False,free,none,casual,True,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16285,nUWva6mYEkmIZ_KV3OWblQ,Ln2Puff,7400 S Las Vegas Blvd,Las Vegas,NV,89123,36.0549772,-115.1691065,4.0,6,0,"Food,Desserts",,,,,,False,1,,,,,,,,,,,,,,,False,False,False,False,False,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16302,tpCALADHTuBaCJNgAluj2w,Roberto's Taco Shop,"6883 S Eastern Ave, Ste 200",Las Vegas,NV,89119,36.0651276243,-115.1190859079,3.0,67,1,Restaurants,True,False,True,average,,True,1,False,True,False,no,none,casual,True,False,False,True,True,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16323,W--NYYk_TqGtq_miUE1Eyw,New York Pretzel,"New York New York Hotel and Casino Mezzanine Level, 3790 Las Vegas Blvd S",Las Vegas,NV,89109,36.102723,-115.174286,3.5,50,1,"Comfort Food,Food,Hot Dogs,Bakeries,Restaurants,Pretzels",,,,,,True,1,,False,,,,,,,,,,,,,True,False,False,False,False,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16332,pN0PjAqqMI6uIk9x2e85Jw,Joy's Restaurant,1430 E Charleston Blvd,Las Vegas,NV,89104,36.1585529,-115.1341506,3.5,42,0,"Restaurants,Fast Food,Buffets,Noodles",True,True,True,average,,True,1,False,True,True,no,none,casual,True,True,,,,,,,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
